Duration of class (min),Heart Rate (bpm),HR Rest,60% THR (bpm),70% THR (bpm),80% THR (bpm),90% THR (bpm),HR Max (bpm),,,,,,,,,
0:07:14,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:15,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:16,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:17,101,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:18,100,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:19,101,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:20,101,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:21,100,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:22,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:23,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:24,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:25,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:26,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:27,98,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:28,91,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:29,90,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:30,91,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:31,94,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:32,99,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:33,103,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:34,104,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:35,106,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:36,109,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:37,110,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:38,110,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:39,111,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:40,111,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:41,112,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:42,113,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:43,114,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:44,113,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:45,113,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:46,112,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:47,112,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:48,112,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:49,112,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:50,111,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:51,113,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:52,115,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:53,116,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:54,117,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:55,118,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:56,119,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:57,120,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:58,121,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:07:59,123,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:00,124,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:01,124,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:02,125,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:03,126,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:04,127,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:05,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:06,130,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:07,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:08,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:09,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:10,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:11,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:12,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:13,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:14,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:15,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:16,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:17,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:18,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:19,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:20,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:21,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:22,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:23,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:24,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:25,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:26,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:27,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:28,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:29,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:30,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:31,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:32,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:33,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:34,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:35,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:36,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:37,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:38,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:39,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:40,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:41,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:42,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:43,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:44,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:45,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:46,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:47,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:48,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:49,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:50,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:51,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:52,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:53,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:54,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:55,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:56,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:57,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:58,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:08:59,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:00,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:01,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:02,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:03,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:04,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:05,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:06,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:07,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:08,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:09,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:10,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:11,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:12,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:13,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:14,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:15,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:16,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:17,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:18,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:19,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:20,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:21,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:22,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:23,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:24,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:25,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:26,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:27,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:28,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:29,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:30,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:31,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:32,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:33,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:34,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:35,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:36,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:37,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:38,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:39,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:40,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:41,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:42,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:43,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:44,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:45,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:46,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:47,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:48,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:49,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:50,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:51,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:52,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:53,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:54,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:55,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:56,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:57,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:58,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:09:59,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:00,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:01,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:02,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:03,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:04,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:05,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:06,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:07,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:08,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:09,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:10,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:11,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:12,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:13,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:14,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:15,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:16,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:17,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:18,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:19,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:20,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:21,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:22,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:23,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:24,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:25,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:26,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:27,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:28,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:29,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:30,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:31,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:32,131,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:33,129,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:34,129,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:35,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:36,129,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:37,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:38,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:39,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:40,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:41,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:42,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:43,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:44,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:45,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:46,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:47,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:48,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:49,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:50,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:51,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:52,128,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:53,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:54,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:55,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:56,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:57,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:58,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:10:59,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:00,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:01,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:02,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:03,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:04,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:05,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:06,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:07,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:08,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:09,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:10,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:11,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:12,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:13,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:14,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:15,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:16,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:17,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:18,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:19,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:20,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:21,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:22,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:23,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:24,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:25,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:26,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:27,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:28,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:29,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:30,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:31,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:32,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:33,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:34,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:35,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:36,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:37,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:38,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:39,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:40,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:41,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:42,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:43,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:44,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:45,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:46,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:47,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:48,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:49,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:50,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:51,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:52,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:53,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:54,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:55,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:56,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:57,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:58,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:11:59,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:00,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:01,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:02,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:03,132,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:04,133,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:05,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:06,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:07,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:08,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:09,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:10,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:11,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:12,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:13,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:14,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:15,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:16,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:17,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:18,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:19,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:20,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:21,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:22,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:23,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:24,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:25,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:26,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:27,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:28,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:29,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:30,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:31,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:32,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:33,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:34,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:35,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:36,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:37,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:38,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:39,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:40,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:41,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:42,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:43,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:44,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:45,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:46,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:47,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:48,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:49,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:50,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:51,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:52,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:53,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:54,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:55,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:56,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:57,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:58,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:12:59,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:00,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:01,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:02,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:03,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:04,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:05,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:06,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:07,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:08,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:09,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:10,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:11,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:12,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:13,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:14,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:15,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:16,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:17,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:18,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:19,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:20,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:21,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:22,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:23,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:24,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:25,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:26,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:27,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:28,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:13:29,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
